GrossQTYRan,NumPerUnit,NumPerBundle,BoxLength,BoxWidth,BoxDepth,SheetLength,SheetWidth,NumInk,PercInk,Cost1,prodmonth,CostSet,CostRun,Cost1log,CostSetlog,CostRunlog,Machine4,ProductCodeEVOL,StyleRSC,StyleRSCL,CuttingDieOthers,CuttingDieUN,Grade40,Grade200,Grade32,FluteC,GlueJointGlue,WRAY,33Medium,26Medium,RockTennMRA,NUGHZ,NUG,40Medium,WRADW,33MediumDW,26MediumDW,Michelman40E,250BoxUnit,500BoxUnit,100Coverage,15PerBundle,BoxWidth55,DCAttachment,EaInkChange,EaPlateChange,ExtGlueTab,FullDieCut,FullPartDC,HHAttachment,Ink50
499,250,0,19.1875,12.75,4.625,65.875,17.875,1,0.2,0.3269662,1,0.0223,0.3046662,0.453901035,0.340325114,0.467062194,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,500,5,12.375,6,12.75,38.6875,19,2,0.17,-0.407099,1,-0.4358,0.028701,0.324230543,0.238372329,0.424121413,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1038,600,0,24,6,6,62,12.625,2,0.15,0.1330844,10,-0.0449,0.1779844,0.423234599,0.32678631,0.447875761,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,250,0,14.5,11.5,16.75,54,28.875,0,0,-0.0296034,9,-0.0433,0.0136966,0.395718287,0.327113616,0.421660414,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,500,5,12.375,6,12.75,38.6875,19,1,0.15,0.231866,9,0.1684,0.063466,0.439129365,0.368379872,0.429770491,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4867,250,5,19.625,15,11.125,71.25,26.75,0,0,0.1641149,7,-0.0169,0.1810149,0.42829061,0.332478858,0.448344778,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,480,20,13,11,5.5,50,17.125,0,0,-0.0580292,10,0.0139,-0.0719292,0.390726313,0.338655666,0.4073429,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,500,5,12.375,6,12.75,38.6875,19,1,0.15,-0.1435745,7,-0.1606,0.0170255,0.37534757,0.302439164,0.422207621,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45400,720,20,9.25,9.25,9.625,39.25,19.3125,0,0,1.85916,1,-0.1707,2.02986,0.641077988,0.300247561,0.668060242,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2819,1350,0,8.0625,5.5,7.8125,28.875,13.625,2,0.7,0.1975822,2,-0.0183,0.2158822,0.433678487,0.332195995,0.453704904,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,250,0,18,12,8,62,20.625,1,0.15,0.092729,12,-0.0583,0.151029,0.416569916,0.324035393,0.443681555,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,300,0,15,12.75,11,57.5,24.375,0,0,0.025715,12,0.0039,0.021815,0.405271518,0.336659823,0.422993713,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,1000,5,11.375,8.375,5.1875,41.5,9.625,2,0.3,-0.084595,9,-0.0869,0.002305,0.386008533,0.318105092,0.419782624,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,900,5,14.125,10.75,3.5625,51.5,14.625,1,0.15,0.188418,10,-0.0479,0.236318,0.432209782,0.326171945,0.456816008,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,900,5,14.125,10.75,3.5625,51.5,14.625,1,0.15,0.0585026,3,-0.0335,0.0920026,0.410836159,0.329113003,0.434353204,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,500,5,12.375,6,12.75,38.6875,19,1,0.15,0.333817,6,0.2079,0.125917,0.454946001,0.375663614,0.439737394,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7743,36,25,8,8,8,34,16.5,1,0.15,0.0867134,6,0.0232,0.0635134,0.415567624,0.340503603,0.429778143,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,375,5,22.75,9.875,5,67.25,15.25,1,0.15,-0.0529086,3,-0.0624,0.0094914,0.391629811,0.323190201,0.420968174,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6158,360,0,11.3125,10.75,11.75,46.625,23.5,1,0.25,0.5054404,6,0.1318,0.3736404,0.480335732,0.36152008,0.477162829,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,1350,0,8.75,4.875,6.75,29.25,12.25,0,0,1.5502691,3,0.3167,1.2335691,0.609286549,0.395116623,0.586611595,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2086,500,25,10.625,10.625,13.4375,44.5,19,1,0.15,0.2458068,12,-0.0613,0.3071068,0.441326434,0.323417121,0.467423636,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,400,20,16.9375,10.9375,10.6875,70.4375,22.0625,2,0.25,-0.5196539,11,-0.63,0.1103461,0.300420013,0.186702123,0.437273671,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,250,25,12,12,15,50,27.5,1,0.15,0.670193,3,0.0557,0.614493,0.503387487,0.346900388,0.510697764,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,150,0,17,12.625,10.375,61.75,24.25,0,0,0.1446004,11,-0.0427,0.1873004,0.425117855,0.327236293,0.449315944,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1038,500,0,9.5625,8.625,9.125,38.375,18.125,1,0.05,0.0378844,2,0.0324,0.0054844,0.407345212,0.342323966,0.420307533,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13401,250,5,22.125,14.75,7.6875,75.75,22.9375,1,0.4,1.5282879,6,0.1103,1.4179879,0.606932988,0.357439316,0.606879303,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,500,5,12.375,6,12.75,38.6875,19,1,0.15,-0.0428875,9,-0.1206,0.0777125,0.393392551,0.311011749,0.432064391,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1543,500,0,14,14,5.75,58,20.25,1,0.15,0.3143534,5,0.139,0.1753534,0.45197058,0.362878136,0.447468162,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,150,5,15.25,15.25,8.75,63.5,25.125,1,0.1,0.2273363,9,-0.0496,0.2769363,0.438413085,0.325823419,0.46293426,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,300,0,18.375,13,8,64.75,21.625,0,0,0.5511244,7,0.0929,0.4582244,0.486851278,0.354108439,0.489237036,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1077,625,0,14.25,11.25,5.25,53,17.125,0,0,-0.0181974,12,-0.0449,0.0267026,0.397705322,0.32678631,0.423794443,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,500,0,9.625,9.625,16.375,40.5,26.5,2,0.25,0.0292432,4,0.0104,0.0188432,0.405873751,0.337958164,0.422506124,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,500,0,16,8,8.25,50,16.875,1,0.15,0.1343984,5,-0.1235,0.2578984,0.423449895,0.310395894,0.460077349,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282,1500,5,9.3125,4.8125,8.125,30.25,13.5,1,0.15,0.0641316,11,0.0993,-0.0351684,0.41178437,0.355336562,0.413547593,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,600,0,15.6875,12.4375,11.8125,58.25,24.5,1,0.15,0.1132885,8,-0.0352,0.1484885,0.41997809,0.32876683,0.443284162,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,500,5,12.375,6,12.75,38.6875,19,3,0.17,0.175702,9,0.1005,0.075202,0.430163583,0.355566448,0.431661042,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2233,900,0,8.25,8.25,7.25,35,16,0,0,0.2055754,8,-0.013,0.2185754,0.434955478,0.333265861,0.454116189,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,125,0,19.375,14.6875,13.125,70.125,28.375,0,0,0.0959425,11,0.0045,0.0914425,0.417104389,0.336779833,0.434263721,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,625,0,13.375,6.75,8.875,42.25,16.125,1,0.15,-0.010106,7,0.0143,-0.024406,0.39910943,0.338735309,0.415347482,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,500,0,16.5,8.75,12.625,52.5,21.875,1,0.15,-0.001292,8,0.0018,-0.003092,0.400633783,0.336239529,0.41889014,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,500,25,19.1875,7.875,14.1875,56.125,22.1875,1,0.25,-0.1317738,4,-0.086,-0.0457738,0.377501676,0.318292949,0.411766634,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,450,0,19.3125,13,11.25,66.625,16.8125,2,0.85,1.8730375,8,0.0231,1.8499375,0.642453074,0.340483775,0.650946767,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15219,540,0,9,9,4,38.5,14.125,0,0,0.3474022,12,-0.0113,0.3587022,0.45701077,0.333608468,0.474995109,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35337,750,25,15.125,7.5,4.75,47.25,12.75,1,0.15,-0.3746094,5,-0.0324,-0.3422094,0.330867597,0.32933685,0.358779262,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,150,25,19.5625,15.625,15.25,72.375,31.25,2,0.4,-0.0511385,9,-0.0729,0.0217615,0.391941697,0.321018155,0.42298494,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12178,600,0,17,10.875,6.25,57.75,17.75,0,0,-0.0652836,11,0.0312,-0.0964836,0.389443094,0.34208696,0.403148535,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,480,20,15.5,10.4375,7.4375,53.875,18.4375,0,0,0.2133324,2,0.0153,0.1980324,0.436191154,0.338934353,0.450969132,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,900,5,14.125,10.75,3.5625,51.5,14.625,1,0.15,-0.0718932,1,-0.0241,-0.0477932,0.388270622,0.331022171,0.411426688,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,625,25,15.25,7.4375,8,47.375,15.875,0,0,-0.085753,9,-0.0466,-0.039153,0.385801716,0.326438277,0.412879318,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,500,0,15.5,8.75,9.75,50.5,19.125,1,0.15,-0.0327782,5,-0.0691,0.0363218,0.395163585,0.321805484,0.425366046,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24376,250,5,22.125,14.75,7.6875,75.75,22.9375,1,0.4,-0.0162096,10,0.054,-0.0702096,0.398050688,0.346568112,0.407635129,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,500,25,14,11.75,8.75,53.5,21,1,0.2,0.1405448,6,-0.0116,0.1521448,0.424455558,0.333548027,0.443855977,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,375,0,19.25,12.75,4.625,66,17.875,0,0,-0.0018892,6,0.0178,-0.0196892,0.400530668,0.339431565,0.416133968,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,900,0,10.8125,8.1875,9.4375,39.75,17.875,2,0.3,-0.0932745,9,-0.3139,0.2206255,0.38445598,0.267922292,0.454429003,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,500,5,9,9,7,38,16.5,1,0.15,-0.046655,2,-0.0877,0.041045,0.392730676,0.31793804,0.426135654,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,1200,0,13.25,7,5.0625,42.5,12.5625,2,0.15,0.0027538,8,-0.053,0.0557538,0.401331703,0.325125526,0.428523638,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20029,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.2868198,5,0.015,-0.3018198,0.348310121,0.338874649,0.366390641,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,900,0,18.25,5.875,5.625,50.25,12.125,1,0.25,0.0217374,6,-0.0043,0.0260374,0.404591573,0.335016361,0.423685551,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,250,25,15.625,12.9375,11,59.125,24.5,0,0,-0.002747,11,0.0164,-0.019147,0.400382513,0.339153196,0.416224284,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,750,0,11.5625,6,11.5625,37.0625,18.0625,2,0.2,0.1230338,9,0.009,0.1140338,0.421584284,0.337678849,0.437858426,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5419,270,0,19.125,12.75,11.0625,65.75,24.1875,2,0.2,-0.4330105,12,-0.4033,-0.0297105,0.318863599,0.246449338,0.414461297,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530,200,25,20.875,13.5,9.4375,70.5,23.375,1,0.05,0.723372,2,0.2526,0.470772,0.510574337,0.383761524,0.49099993,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,500,0,17,11,6.75,58,18.25,1,0.15,-0.0701764,5,-0.0582,-0.0119764,0.388575468,0.324055987,0.41741695,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,150,0,23.8125,16,16,81.625,32.625,1,0.1,0.2507092,10,0.1045,0.1462092,0.442096417,0.35633186,0.442927316,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15558,1800,0,8.25,5.5,6.625,29.5,12.75,0,0,0.0521604,9,0.0398,0.0123604,0.409765321,0.343782655,0.421440575,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,750,0,11.5625,6,11.5625,37.0625,18.0625,1,0.15,0.0598338,12,0.0187,0.0411338,0.411060588,0.339610422,0.42615011,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,600,25,12.875,6.5,11.25,40.75,18.125,2,0.15,-0.0456818,4,-0.0477,0.0020182,0.392901744,0.32621293,0.419735243,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35198,750,25,15.125,7.5,4.75,47.25,12.75,1,0.15,0.1858924,12,0.1079,0.0779924,0.431804141,0.356981401,0.432109338,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,600,0,11,8.5,10,40.75,18.8125,1,0.15,-0.0127496,8,-0.0541,0.0413504,0.398651183,0.324899497,0.426185369,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,500,5,12.375,6,12.75,38.6875,19,2,0.3,0.00605,10,-0.0576,0.06365,0.401899486,0.32417953,0.429800195,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2064,500,5,15.5,8.5,11.875,50,20.875,2,0.35,0.3243632,1,0.0593,0.2650632,0.453503335,0.347603193,0.461154737,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,500,0,11.75,5.875,13.5,37.25,19.875,2,0.5,0.0300632,5,0.023,0.0070632,0.406013599,0.340463945,0.420567953,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,240,15,15.5,10.5,7.5,54,18.625,1,0.05,0.0414948,11,-0.0371,0.0785948,0.407958533,0.328379603,0.432206057,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
53351,720,20,9.25,9.25,9.625,39.25,19.375,0,0,3.1083889,9,0.863,2.2453889,0.750140724,0.481456961,0.687710462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506,500,0,16.5,14.5,2.5,64,17.625,0,0,0.1487028,10,-0.0672,0.2159028,0.425786768,0.322198614,0.453708051,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,1000,0,15.625,8.125,5.875,49.5,10.1875,1,0.2,0.1693322,4,0.1012,0.0681322,0.42913495,0.355700493,0.430523154,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,500,0,13,13,4,54,17.5,1,0.15,0.3826794,11,-0.0554,0.4380794,0.462327037,0.32463222,0.486391681,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,240,15,13.875,9.25,14,48.9375,24.4375,2,0.15,0.7175904,12,-0.1865,0.9040904,0.509798723,0.296796775,0.547865393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1061,900,0,11.25,7.5,5.375,39.5,13.5,1,0.2,-0.0570382,1,-0.1135,0.0564618,0.390901316,0.312515856,0.428638251,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,375,0,19.25,12.75,4.625,66,17.875,1,0.1,0.8665672,8,0.169,0.6975672,0.529355142,0.368491429,0.521688974,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2413,1000,0,10.5,7,4.1875,37,11.6875,0,0,-0.0165406,3,-0.0149,-0.0016406,0.397993198,0.332882627,0.419130334,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,600,0,13.4375,13,9.125,54.875,22.625,2,0.3,0.9070584,7,0.3057,0.6013584,0.534521732,0.393188992,0.508934226,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54019,720,20,9.25,9.25,9.625,39.25,19.375,0,0,-0.3171459,5,-0.4889,0.1717541,0.342363632,0.224843717,0.446909932,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25502,400,25,15.5,11.5,7,56,19,0,0,0.1557676,6,-0.0174,0.1731676,0.426936304,0.332377856,0.447129243,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,900,0,15.5625,5.25,7.1875,43.625,13.0625,0,0,0.2015192,12,0.0264,0.1751192,0.43430793,0.341137639,0.447431861,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,300,0,18.75,11.5,8.25,62.5,20.375,1,0.2,0.3242898,11,-0.0199,0.3441898,0.453492115,0.331872498,0.472878766,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,600,0,12.25,12.25,13.875,51,26.625,0,0,0.0966705,9,0.0828,0.0138705,0.417225379,0.352163216,0.421689017,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,250,0,23.5,13,7.125,75,20.75,0,0,-0.0654105,8,-0.0147,-0.0507105,0.389420613,0.332922983,0.410935119,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,500,0,14.125,10.375,7.75,51,18.75,1,0.15,-0.0001198,2,-0.0432,0.0430802,0.400836108,0.327134065,0.426466854,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,500,0,11,11,10.5,46,22,0,0,2.4702406,1,0.0895,2.3807406,0.697846979,0.353454584,0.699611192,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26259,900,0,10.8125,8.1875,9.4375,39.75,17.875,1,0.15,1.0161542,8,-0.0332,1.0493542,0.54814376,0.329174063,0.565375621,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19812,1350,0,9,7,4,34,11.625,1,0.15,0.0982456,5,-0.0235,0.1217456,0.417487039,0.331143748,0.439078739,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,375,5,12,10,6,46.5,17.25,1,0.1,0.0127616,4,-0.0154,0.0281616,0.403053295,0.33278172,0.424033183,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,400,5,12.4375,7.375,11.75,41.625,19.75,0,0,0.0166956,2,0.0206,-0.0039044,0.403728177,0.339987767,0.418755637,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,500,0,15.625,7.875,5.375,49,13.875,2,0.15,0.2445088,7,0.1287,0.1158088,0.441122338,0.360934052,0.438139605,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,500,0,18.75,9.3125,6.0625,58.125,15.8125,1,0.2,-0.100931,6,-0.031,-0.069931,0.383081794,0.32962158,0.407682455,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,45,25,12,6,6,38,12.625,0,0,0.0884164,7,0.0359,0.0525164,0.415851605,0.343014497,0.427999169,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6709,1200,5,10.375,7,3.625,36.5,10.9375,2,0.3,0.6209642,11,0.0376,0.5833642,0.496626781,0.343349502,0.506506521,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
